x1,x2,f
0,0,0
0.570330754708,0.83356033389,307.819849945
3.12707695901,0.143012283651,444.040174293
3.60115664814,0.982367647853,702.363923605
4.62558446171,2.79611188731,1145.53925145
6.99999928445,6.99999898002,1568.0
7.00000046446,7.00000018038,1568.0
6.99999988925,7.00000016065,1568.0
